signal_date,strategy,ticker,cmp,entry_min,entry_max,target,stop_loss,volume_ratio,rsi,fill_price,exit_date,exit_reason,pnl_pct,holding_days
2025-12-08,ema_pullback,HDFCBANK,1003.1,1003.0999755859376,1007.97,1043.22,978.03,0.69,54.41,,,not_filled,,
2025-12-08,ema_pullback,HDFCLIFE,764.05,764.0499877929688,770.86,794.61,747.96,1.62,50.92,764.05,2025-12-23,timeout,-0.0131,15
2025-12-08,ema_pullback,HINDALCO,819.45,819.4500122070312,814.41,852.23,794.87,0.91,57.45,,,stale_entry,,
2025-12-08,ema_pullback,INDIGRID,164.2,164.20449829101562,165.46,170.77,160.54,0.35,52.46,164.2045,2025-12-23,timeout,0.2615,15
2025-12-08,ema_pullback,INDUSINDBK,841.4,841.4000244140625,849.41,875.06,824.18,0.46,53.14,841.45,2025-12-23,timeout,1.0042,15
2025-12-08,ema_pullback,INDUSTOWER,403.0,403.0,403.98,419.12,391.98,1.31,54.92,403.0,2025-12-15,target_hit,4.0,7
2025-12-08,ema_pullback,INFOBEAN,159.91,159.91250610351562,151.43,166.31,155.12,1.51,58.61,,,stale_entry,,
2025-12-08,ema_pullback,IVC,8.06,8.0600004196167,8.09,8.38,7.85,0.29,54.04,,,stale_entry,,
2025-12-08,ema_pullback,JBCHEPHARM,1791.99,1791.9873046875,1781.28,1863.67,1738.23,0.58,59.24,,,stale_entry,,
2025-12-08,ema_pullback,KOTAKBANK,426.32,426.3200073242188,428.4,443.37,415.68,0.88,53.9,426.32,2025-12-23,timeout,1.459,15
2025-12-08,ema_pullback,M&MFIN,351.4,351.3999938964844,348.65,365.46,340.86,0.74,56.19,,,stale_entry,,
2025-12-08,ema_pullback,MARICO,729.3,729.2999877929688,733.74,758.47,711.95,1.13,51.77,729.3,2025-12-23,timeout,1.1038,15
2025-12-08,ema_pullback,MARUTI,16187.0,16187.0,16169.99,16834.48,15701.39,0.69,56.15,16169.99,2025-12-23,timeout,2.5665,15
2025-12-08,ema_pullback,MEDPLUS,810.1,810.0999755859375,803.26,842.5,785.8,0.67,57.79,,,stale_entry,,
2025-12-08,ema_pullback,MFSL,1695.3,1695.300048828125,1693.38,1763.11,1644.44,1.03,56.1,,,stale_entry,,
2025-12-08,ema_pullback,NH,1924.6,1924.5999755859373,1932.57,2001.58,1875.17,0.27,53.75,1925.0,2025-12-10,stop_loss,-2.5886,2
2025-12-08,ema_pullback,NOIDATOLL,4.56,4.559999942779541,4.58,4.74,4.45,1.26,51.77,4.56,2025-12-10,stop_loss,-2.4123,2
2025-12-08,ema_pullback,PASHUPATI,814.95,814.9500122070312,818.48,847.55,794.17,0.27,57.49,,,stale_entry,,
2025-12-08,ema_pullback,RAMCOSYS,602.35,602.3499755859375,598.29,626.44,584.28,1.07,53.92,,,stale_entry,,
2025-12-08,ema_pullback,RELIANCE,1543.0,1543.0,1546.65,1604.72,1500.71,1.09,59.92,,,not_filled,,
2025-12-08,ema_pullback,RMDRIP,79.66,79.66000366210938,80.36,82.85,77.98,1.71,52.05,79.66,2025-12-23,timeout,-0.8285,15
2025-12-08,ema_pullback,SALONA,273.85,273.8500061035156,273.95,284.8,265.81,1.0,54.6,273.85,2025-12-11,target_hit,3.9985,3
2025-12-08,ema_pullback,SBILIFE,2017.89,2017.894775390625,2007.74,2098.61,1957.36,1.21,61.79,,,stale_entry,,
2025-12-08,ema_pullback,SHREMINVIT,94.55,94.5530776977539,95.2,98.34,92.37,0.0,54.9,94.5531,2025-12-23,timeout,-1.4493,15
2025-12-08,ema_pullback,SIGNATURE,1111.4,1111.4000244140625,1121.43,1155.86,1088.12,0.91,51.95,1111.4,2025-12-23,timeout,2.6093,15
2025-12-08,ema_pullback,SILLYMONKS,24.18,24.18000030517578,23.77,25.15,23.45,1.91,57.07,,,not_filled,,
2025-12-08,ema_pullback,SOUTHWEST,195.65,195.6499938964844,195.8,203.48,189.98,0.29,53.72,195.65,2025-12-10,target_hit,4.002,2
2025-12-08,ema_pullback,SUNDARMFIN,4705.01,4705.009765625,4750.98,4893.21,4609.86,0.89,50.92,4705.6077,2025-12-19,target_hit,3.9868,11
2025-12-08,ema_pullback,TORNTPHARM,3734.39,3734.39404296875,3745.56,3883.77,3634.31,0.46,55.87,3734.3942,2025-12-23,timeout,1.5984,15
2025-12-08,ema_pullback,TRITURBINE,534.75,534.7460327148438,539.98,556.14,523.94,0.45,50.64,534.746,2025-12-11,stop_loss,-2.0208,3
2025-12-08,ema_pullback,VINCOFE,164.49,164.49000549316406,164.48,171.07,159.59,0.74,53.35,164.48,2025-12-11,stop_loss,-2.973,3
2025-12-08,ema_pullback,ZOTA,1587.5,1587.5,1600.96,1651.0,1553.4,0.87,51.6,1587.5,2025-12-11,stop_loss,-2.148,3
2025-12-09,ema_pullback,ADANIPORTS,1497.2,1497.199951171875,1508.47,1557.09,1463.67,0.62,53.17,1500.0,2025-12-24,timeout,-0.38,15
2025-12-09,ema_pullback,AIAENG,3798.8,3798.800048828125,3762.78,3950.75,3684.84,0.43,57.69,,,stale_entry,,
2025-12-09,ema_pullback,ALKEM,5622.18,5622.1767578125,5668.18,5847.06,5499.82,0.46,52.1,5626.6407,2025-12-18,stop_loss,-2.2539,9
2025-12-09,ema_pullback,APOLLOTYRE,520.97,520.970947265625,521.89,541.81,506.39,1.43,54.37,,,stale_entry,,
2025-12-09,ema_pullback,ASHAPURMIN,715.15,715.1500244140625,697.15,743.76,693.7,1.54,57.32,,,stale_entry,,
2025-12-09,ema_pullback,AXISBANK,1275.9,1275.9000244140625,1277.76,1326.94,1239.8,0.81,58.35,1275.9,2025-12-16,stop_loss,-2.8294,7
2025-12-09,ema_pullback,BANKBARODA,289.85,289.8500061035156,290.27,301.44,281.65,0.87,54.71,289.85,2025-12-16,stop_loss,-2.8291,7
2025-12-09,ema_pullback,BIRET,329.99,329.9879150390625,330.82,343.19,320.99,0.88,53.3,,,stale_entry,,
2025-12-09,ema_pullback,BLISSGVS,161.84,161.83924865722656,162.75,168.31,157.92,0.27,51.27,,,not_filled,,
2025-12-09,ema_pullback,CANBK,146.19,146.19000244140625,147.36,152.04,142.98,1.07,53.86,146.7,2025-12-24,timeout,2.0245,15
2025-12-09,ema_pullback,CANFINHOME,899.98,899.9757690429688,892.17,935.97,872.98,0.77,60.38,,,stale_entry,,
2025-12-09,ema_pullback,CENTURYPLY,797.85,797.8499755859375,798.68,829.76,774.96,0.29,54.09,797.85,2025-12-11,target_hit,3.9995,2
2025-12-09,ema_pullback,CHOLAFIN,1729.91,1729.9061279296875,1721.1,1799.1,1678.01,1.17,56.02,,,stale_entry,,
2025-12-09,ema_pullback,COALINDIA,374.4,374.4005737304688,377.3,389.38,366.09,1.05,51.13,374.4006,2025-12-23,target_hit,4.0009,14
2025-12-09,ema_pullback,CRAFTSMAN,7076.0,7076.0,7008.97,7359.04,6863.72,0.33,56.96,,,stale_entry,,
2025-12-09,ema_pullback,CUMMINSIND,4458.82,4458.82470703125,4432.99,4637.18,4325.06,0.76,60.43,,,stale_entry,,
2025-12-09,ema_pullback,EICHERMOT,7123.0,7123.0,7137.64,7407.92,6925.63,0.76,55.18,7129.5,2025-12-24,timeout,2.5668,15
2025-12-09,ema_pullback,ETHOSLTD,3044.7,3044.699951171875,3011.07,3166.49,2953.36,1.53,54.88,,,stale_entry,,
2025-12-09,ema_pullback,FIEMIND,2273.7,2273.699951171875,2258.99,2364.65,2205.49,1.13,58.57,,,stale_entry,,
2025-12-09,ema_pullback,GLENMARK,1938.5,1938.5,1937.08,2016.04,1880.34,0.59,54.97,1937.08,2025-12-22,target_hit,4.0762,13
2025-12-09,ema_pullback,GRANULES,560.45,560.4500122070312,562.14,582.87,545.44,2.16,52.44,561.2,2025-12-18,target_hit,3.8614,9
2025-12-09,ema_pullback,GRAVITA,1802.4,1802.4000244140625,1790.95,1874.5,1748.33,1.01,57.95,,,stale_entry,,
2025-12-09,ema_pullback,GRMOVER,154.98,154.98333740234375,156.03,161.18,151.4,0.86,55.19,,,stale_entry,,
2025-12-09,ema_pullback,HAPPYFORGE,1034.0,1034.0,1040.33,1075.36,1009.42,0.33,52.89,1034.0,2025-12-11,target_hit,4.0,2
2025-12-09,ema_pullback,HEG,536.75,536.75,531.0,558.22,520.65,0.4,54.98,,,stale_entry,,
2025-12-09,ema_pullback,HINDALCO,812.9,812.9000244140625,815.04,845.42,790.83,0.72,54.13,,,stale_entry,,
2025-12-09,ema_pullback,HINDZINC,491.45,491.4500122070313,490.76,511.11,476.71,0.62,54.21,,,stale_entry,,
2025-12-09,ema_pullback,ICICIPRULI,623.6,623.5999755859375,623.59,648.54,605.06,1.27,55.03,623.59,2025-12-12,target_hit,4.001,3
2025-12-09,ema_pullback,IDEA,10.74,10.739999771118164,10.33,11.17,10.42,1.56,60.78,,,stale_entry,,
2025-12-09,ema_pullback,IDFCFIRSTB,80.91,80.91000366210938,80.75,84.15,78.48,1.13,55.56,,,stale_entry,,
2025-12-09,ema_pullback,IIFL,563.08,563.0836181640625,559.46,585.61,546.19,0.7,57.35,,,stale_entry,,
2025-12-09,ema_pullback,IMFA,1376.8,1376.800048828125,1321.65,1431.87,1335.5,0.75,57.34,,,stale_entry,,
2025-12-09,ema_pullback,INDIANHUME,405.9,405.8999938964844,395.66,422.14,393.72,1.08,58.65,,,stale_entry,,
2025-12-09,ema_pullback,INDIGRID,164.91,164.90724182128906,165.56,171.5,160.64,0.7,54.28,164.9463,2025-12-24,timeout,-0.5562,15
2025-12-09,ema_pullback,INDUSINDBK,844.35,844.3499755859375,849.73,878.12,824.49,0.69,54.14,847.8,2025-12-24,timeout,0.0295,15
2025-12-09,ema_pullback,INDUSTOWER,403.05,403.0499877929688,404.28,419.17,392.27,1.06,54.95,403.3,2025-12-15,target_hit,3.935,6
2025-12-09,ema_pullback,IVC,8.07,8.069999694824219,8.09,8.39,7.85,0.2,54.37,8.07,2025-12-22,stop_loss,-2.7261,13
2025-12-09,ema_pullback,JSL,772.99,772.9933471679688,765.95,803.91,749.8,0.88,56.08,,,stale_entry,,
2025-12-09,ema_pullback,KIRLOSENG,1121.43,1121.4254150390625,1112.78,1166.28,1087.78,0.39,55.72,,,stale_entry,,
2025-12-09,ema_pullback,KOTAKBANK,425.54,425.5400085449219,428.53,442.56,415.8,0.93,52.78,426.0,2025-12-24,timeout,1.5822,15
2025-12-09,ema_pullback,LAURUSLABS,1021.4,1021.4000244140624,1010.92,1062.26,990.76,0.89,60.38,,,stale_entry,,
2025-12-09,ema_pullback,M&MFIN,353.4,353.3999938964844,349.44,367.54,342.8,0.63,57.01,,,stale_entry,,
2025-12-09,ema_pullback,MAANALU,147.78,147.77999877929688,146.51,153.69,143.35,2.97,54.69,,,stale_entry,,
2025-12-09,ema_pullback,MACPOWER,999.6,999.5999755859376,951.6,1039.58,969.61,2.86,59.59,,,stale_entry,,
2025-12-09,ema_pullback,MARICO,730.5,730.5,734.13,759.72,712.32,0.53,52.42,730.5,2025-12-24,timeout,0.5818,15
2025-12-09,ema_pullback,MARKSANS,190.11,190.1100006103516,190.41,197.71,184.76,1.07,52.87,190.11,2025-12-17,stop_loss,-2.8142,8
2025-12-09,ema_pullback,MARUTI,16020.0,16020.0,16170.96,16660.8,15690.64,0.87,51.16,16090.0,2025-12-22,target_hit,3.5475,13
2025-12-09,ema_pullback,MASFIN,315.76,315.7552795410156,314.37,328.39,306.28,0.88,53.97,,,stale_entry,,
2025-12-09,ema_pullback,MFSL,1690.9,1690.9000244140625,1694.76,1758.54,1644.42,0.59,55.12,1690.9,2025-12-17,stop_loss,-2.7488,8
2025-12-09,ema_pullback,MUFIN,109.91,109.91000366210938,110.02,114.31,106.75,0.35,53.96,109.91,2025-12-11,stop_loss,-2.8751,2
2025-12-09,ema_pullback,NAUKRI,1373.28,1373.2818603515625,1372.55,1428.21,1332.08,0.83,54.54,1372.55,2025-12-11,stop_loss,-2.9485,2
2025-12-09,ema_pullback,NRAIL,471.5,471.5,474.33,490.36,460.24,0.58,51.42,471.5,2025-12-11,stop_loss,-2.3881,2
2025-12-09,ema_pullback,PAISALO,37.37,37.369998931884766,36.88,38.86,36.25,0.79,54.6,,,stale_entry,,
2025-12-09,ema_pullback,PERSISTENT,6279.47,6279.474609375,6316.1,6530.65,6128.5,1.15,55.6,6298.9052,2025-12-11,stop_loss,-2.7053,2
2025-12-09,ema_pullback,PHOENIXLTD,1739.2,1739.199951171875,1741.48,1808.77,1689.75,1.31,55.76,1739.2,2025-12-19,target_hit,4.0001,10
2025-12-09,ema_pullback,POCL,1314.2,1314.199951171875,1326.92,1366.77,1287.5,1.12,49.51,1314.2,2025-12-11,stop_loss,-2.0317,2
2025-12-09,ema_pullback,PRICOLLTD,626.1,626.0999755859375,616.38,651.14,607.32,0.76,59.94,,,stale_entry,,
2025-12-09,ema_pullback,RAJESHEXPO,188.42,188.4199981689453,188.47,195.96,182.87,1.02,52.96,188.42,2025-12-15,target_hit,4.0017,6
2025-12-09,ema_pullback,RAMCOSYS,612.1,612.0999755859375,600.19,636.58,593.74,1.09,56.67,,,stale_entry,,
2025-12-09,ema_pullback,RMDRIP,79.98,79.9800033569336,80.4,83.18,78.02,0.65,53.2,79.98,2025-12-24,timeout,-1.2128,15
2025-12-09,ema_pullback,RRKABEL,1384.9,1384.9000244140625,1388.2,1440.3,1346.97,1.05,54.46,,,stale_entry,,
2025-12-09,ema_pullback,SAFARI,2375.1,2375.10009765625,2366.76,2470.1,2303.85,0.34,55.33,,,stale_entry,,
2025-12-09,ema_pullback,SAILIFE,881.35,881.3499755859375,885.69,916.6,859.38,0.86,51.19,881.35,2025-12-19,target_hit,3.9995,10
2025-12-09,ema_pullback,SAKAR,390.95,390.9500122070313,384.02,406.59,379.22,3.53,55.55,,,stale_entry,,
2025-12-09,ema_pullback,SANDHAR,560.3,560.2999877929688,551.64,582.71,543.49,0.61,55.66,,,stale_entry,,
2025-12-09,ema_pullback,SANSERA,1681.5,1681.5,1660.11,1748.76,1631.06,0.62,59.21,,,stale_entry,,
2025-12-09,ema_pullback,SBILIFE,2003.41,2003.4149169921875,2009.24,2083.55,1949.56,1.03,57.15,2003.4149,2025-12-24,timeout,0.957,15
2025-12-09,ema_pullback,SHREMINVIT,94.55,94.5530776977539,95.23,98.34,92.4,0.0,54.9,94.5531,2025-12-24,timeout,-1.4493,15
2025-12-09,ema_pullback,SIGNATURE,1118.4,1118.4000244140625,1122.2,1163.14,1088.87,0.73,54.16,1118.4,2025-12-24,timeout,2.0654,15
2025-12-09,ema_pullback,SJS,1702.1,1702.0999755859375,1698.64,1770.18,1651.04,1.35,55.15,1698.64,2025-12-17,stop_loss,-2.8022,8
2025-12-09,ema_pullback,SOUTHBANK,39.78,39.77999877929688,39.38,41.37,38.59,0.73,56.93,,,stale_entry,,
2025-12-09,ema_pullback,SOUTHWEST,198.94,198.94000244140625,196.29,206.9,192.97,0.24,55.21,,,stale_entry,,
2025-12-09,ema_pullback,SPARC,142.19,142.19000244140625,142.07,147.88,137.92,0.63,52.57,142.07,2025-12-11,stop_loss,-2.9211,2
2025-12-09,ema_pullback,SUNDARMFIN,4708.6,4708.5986328125,4751.43,4896.94,4610.3,1.09,51.14,4708.5986,2025-12-19,target_hit,3.9999,10
2025-12-09,ema_pullback,SUPRAJIT,457.51,457.5066528320313,460.79,475.81,447.1,0.38,51.09,457.5067,2025-12-12,stop_loss,-2.2746,3
2025-12-09,ema_pullback,TARMAT,53.2,53.20000076293945,53.43,55.33,51.85,0.49,51.58,,,stale_entry,,
2025-12-09,ema_pullback,TBOTEK,1653.8,1653.800048828125,1663.47,1719.95,1614.06,0.27,52.36,1653.8,2025-12-16,target_hit,3.9999,7
2025-12-09,ema_pullback,TITAN,3849.0,3849.0,3871.77,4002.96,3756.77,1.59,54.09,3849.0,2025-12-24,timeout,1.5666,15
2025-12-09,ema_pullback,TORNTPHARM,3738.27,3738.267578125,3748.43,3887.8,3637.09,0.89,56.36,3739.9561,2025-12-24,timeout,1.8244,15
2025-12-09,ema_pullback,TREEHOUSE,8.08,8.079999923706055,8.14,8.4,7.9,0.67,52.13,8.09,2025-12-11,target_hit,3.8319,2
2025-12-09,ema_pullback,TRITURBINE,547.09,547.0905151367188,541.18,568.97,530.68,0.77,57.18,,,stale_entry,,
2025-12-09,ema_pullback,TVSMOTOR,3614.5,3614.5,3600.83,3759.08,3506.06,0.82,58.16,,,stale_entry,,
2025-12-09,ema_pullback,UNIVCABLES,892.3,892.2999877929688,900.68,927.99,873.93,0.35,54.51,892.3,2025-12-12,target_hit,3.9998,3
2025-12-09,ema_pullback,VBL,471.55,471.5499877929688,473.89,490.41,459.82,1.08,52.74,,,stale_entry,,
2025-12-09,ema_pullback,VIJAYA,1030.6,1030.5999755859375,1029.25,1071.82,999.68,0.42,52.84,1029.25,2025-12-11,stop_loss,-2.873,2
2025-12-09,ema_pullback,VINCOFE,163.02,163.02000427246094,164.49,169.54,159.61,0.5,51.46,164.17,2025-12-11,stop_loss,-2.7776,2
2025-12-09,ema_pullback,VOLTAMP,7995.5,7995.5,8027.42,8315.32,7788.98,0.73,52.32,7995.5,2025-12-24,timeout,-1.3508,15
2025-12-09,ema_pullback,VSSL,285.15,285.1499938964844,284.66,296.56,276.6,1.27,52.66,284.66,2025-12-17,target_hit,4.1804,8
2025-12-09,ema_pullback,VSTTILLERS,5704.0,5704.0,5667.73,5932.16,5532.88,0.71,54.74,,,stale_entry,,
2025-12-09,ema_pullback,VTL,438.1,438.1000061035156,440.4,455.62,427.32,0.46,51.76,438.1,2025-12-24,timeout,1.3696,15
2025-12-09,ema_pullback,XELPMOC,131.66,131.66000366210938,128.41,136.93,127.71,2.0,54.52,,,stale_entry,,
2025-12-10,ema_pullback,ADANIPORTS,1498.1,1498.0999755859375,1508.91,1558.02,1464.09,0.81,53.42,1498.1,2025-12-26,timeout,-0.7343,16
2025-12-10,ema_pullback,AHLUCONT,987.1,987.0999755859376,987.01,1026.58,957.7,0.14,53.18,,,not_filled,,
2025-12-10,ema_pullback,APOLLOTYRE,517.15,517.1476440429688,521.93,537.83,506.43,0.45,51.83,519.3821,2025-12-12,stop_loss,-2.4937,2
2025-12-10,ema_pullback,ARTEMISMED,274.8,274.79998779296875,274.49,285.79,266.56,0.41,56.2,,,stale_entry,,
2025-12-10,ema_pullback,ASHAPURMIN,703.5,703.5,698.42,731.64,682.4,0.38,54.24,,,stale_entry,,
2025-12-10,ema_pullback,AUSOMENT,111.46,111.45999908447266,110.98,115.92,108.12,0.49,54.81,,,stale_entry,,
2025-12-10,ema_pullback,AVANTIFEED,812.0,812.0,804.61,844.48,787.64,0.82,57.18,,,stale_entry,,
2025-12-10,ema_pullback,AXISBANK,1278.6,1278.5999755859375,1279.05,1329.74,1241.06,0.57,59.32,1278.6,2025-12-16,stop_loss,-2.936,6
2025-12-10,ema_pullback,BIRET,330.56,330.559326171875,331.11,343.78,321.28,0.51,54.07,,,stale_entry,,
2025-12-10,ema_pullback,BLSE,213.44,213.43673706054688,212.84,221.97,207.03,1.35,54.97,,,stale_entry,,
2025-12-10,ema_pullback,CHOLAFIN,1742.7,1742.6966552734375,1724.82,1812.4,1690.42,1.03,58.07,,,stale_entry,,
2025-12-10,ema_pullback,COALINDIA,377.16,377.1640319824219,377.64,392.25,366.43,1.16,54.71,377.3615,2025-12-23,target_hit,3.9454,13
2025-12-10,ema_pullback,CRAFTSMAN,6972.0,6972.0,7012.08,7250.88,6803.81,0.26,52.5,6972.0,2025-12-26,target_hit,4.0,16
2025-12-10,ema_pullback,EICHERMOT,7228.5,7228.5,7153.18,7517.64,7011.64,1.1,60.25,,,stale_entry,,
2025-12-10,ema_pullback,ETHOSLTD,3078.2,3078.199951171875,3020.39,3201.33,2985.85,0.67,56.47,,,stale_entry,,
2025-12-10,ema_pullback,FIEMIND,2243.0,2243.0,2259.6,2332.72,2192.48,0.83,53.74,2248.0,2025-12-15,target_hit,3.7687,5
2025-12-10,ema_pullback,GLENMARK,1950.8,1950.800048828125,1940.25,2028.83,1892.28,0.36,56.95,,,stale_entry,,
2025-12-10,ema_pullback,GRAVITA,1799.0,1799.0,1793.43,1870.96,1745.03,0.34,57.24,,,stale_entry,,
2025-12-10,ema_pullback,HAPPYFORGE,1065.5,1065.5,1043.74,1108.12,1033.54,0.61,60.27,,,stale_entry,,
2025-12-10,ema_pullback,HDFCLIFE,771.05,771.0499877929688,771.58,801.89,748.67,0.7,54.48,771.05,2025-12-26,stop_loss,-2.9025,16
2025-12-10,ema_pullback,HEG,547.1,547.0999755859375,533.06,568.98,530.69,0.76,58.92,,,stale_entry,,
2025-12-10,ema_pullback,HINDALCO,821.75,821.75,816.46,854.62,797.1,1.15,57.69,,,stale_entry,,
2025-12-10,ema_pullback,IDEA,10.72,10.720000267028809,10.38,11.15,10.4,1.21,60.38,,,stale_entry,,
2025-12-10,ema_pullback,IDFCFIRSTB,80.32,80.31999969482422,80.79,83.53,78.39,0.41,53.05,80.32,2025-12-15,target_hit,3.9965,5
2025-12-10,ema_pullback,IIFL,559.01,559.0137939453125,559.95,581.37,543.32,0.86,55.31,,,stale_entry,,
2025-12-10,ema_pullback,IMFA,1374.5,1374.5,1327.99,1429.48,1333.26,0.46,57.12,,,stale_entry,,
2025-12-10,ema_pullback,INDIANHUME,408.15,408.1499938964844,397.23,424.48,395.91,0.56,59.49,,,stale_entry,,
2025-12-10,ema_pullback,INDIGRID,164.69,164.6925048828125,165.64,171.28,160.72,0.4,53.6,164.6925,2025-12-26,timeout,0.0948,16
2025-12-10,ema_pullback,INDUSTOWER,404.25,404.25,404.66,420.42,392.64,0.96,55.78,404.25,2025-12-15,target_hit,4.0,5
2025-12-10,ema_pullback,IRBINVIT,59.39,59.39096832275391,59.9,61.77,58.12,0.4,51.12,59.391,2025-12-18,target_hit,4.0057,8
2025-12-10,ema_pullback,IVC,8.05,8.050000190734863,8.1,8.37,7.86,0.25,53.53,,,stale_entry,,
2025-12-10,ema_pullback,JBCHEPHARM,1797.95,1797.9476318359375,1786.62,1869.87,1744.01,2.15,60.11,,,stale_entry,,
2025-12-10,ema_pullback,JSL,783.83,783.8298950195312,768.4,815.18,760.31,0.98,59.79,,,stale_entry,,
2025-12-10,ema_pullback,KIRLOSENG,1110.54,1110.5445556640625,1113.62,1154.97,1080.55,0.14,53.9,1110.5446,2025-12-15,target_hit,4.0003,5
2025-12-10,ema_pullback,KOTAKBANK,425.9,425.8999938964844,428.69,442.94,415.95,0.63,53.26,425.9,2025-12-26,timeout,1.6295,16
2025-12-10,ema_pullback,LAURUSLABS,1018.4,1018.4000244140624,1012.6,1059.14,987.85,0.73,59.15,,,stale_entry,,
2025-12-10,ema_pullback,LGBBROSLTD,1868.1,1868.0999755859373,1856.3,1942.82,1812.06,0.34,57.26,,,stale_entry,,
2025-12-10,ema_pullback,LUPIN,2055.4,2055.39990234375,2072.72,2137.62,2011.15,0.83,53.83,2062.0,2025-12-19,target_hit,3.6673,9
2025-12-10,ema_pullback,MAANALU,150.3,150.3000030517578,147.01,156.31,145.79,0.71,56.82,,,stale_entry,,
2025-12-10,ema_pullback,MACPOWER,990.55,990.5499877929688,956.26,1030.17,960.83,0.42,58.17,,,stale_entry,,
2025-12-10,ema_pullback,MAHLIFE,404.4,404.3999938964844,408.0,420.58,395.88,0.79,52.33,404.4,2025-12-16,stop_loss,-2.1068,6
2025-12-10,ema_pullback,MARKSANS,191.21,191.2100067138672,190.67,198.86,185.47,1.01,54.14,190.67,2025-12-16,stop_loss,-2.7272,6
2025-12-10,ema_pullback,MARUTI,16019.0,16019.0,16171.75,16659.76,15691.4,0.91,51.13,16049.0,2025-12-22,target_hit,3.8056,12
2025-12-10,ema_pullback,MASFIN,318.1,318.0960693359375,315.03,330.82,308.55,0.82,55.54,,,stale_entry,,
2025-12-10,ema_pullback,MFSL,1698.8,1698.800048828125,1696.76,1766.75,1647.84,0.84,56.59,,,stale_entry,,
2025-12-10,ema_pullback,MSPL,35.96,35.959999084472656,35.93,37.4,34.88,0.82,53.26,,,stale_entry,,
2025-12-10,ema_pullback,NAVINFLUOR,5950.0,5950.0,5824.61,6188.0,5771.5,4.43,60.99,,,stale_entry,,
2025-12-10,ema_pullback,NOIDATOLL,4.58,4.579999923706055,4.58,4.76,4.44,0.51,52.31,,,stale_entry,,
2025-12-10,ema_pullback,PAISALO,37.72,37.720001220703125,37.0,39.23,36.59,0.61,56.23,,,stale_entry,,
2025-12-10,ema_pullback,PHOENIXLTD,1737.8,1737.800048828125,1742.79,1807.31,1691.02,1.4,55.35,1737.8,2025-12-19,target_hit,3.9999,9
2025-12-10,ema_pullback,PIXTRANS,1457.2,1457.199951171875,1469.25,1515.49,1425.61,0.66,51.82,1464.9,2025-12-24,stop_loss,-2.6821,14
2025-12-10,ema_pullback,PKTEA,734.9,734.9000244140625,741.77,764.3,719.74,0.9,50.57,736.0,2025-12-12,target_hit,3.8451,2
2025-12-10,ema_pullback,PRICOLLTD,610.95,610.9500122070312,616.44,635.39,598.13,0.26,53.29,610.95,2025-12-17,target_hit,4.0003,7
2025-12-10,ema_pullback,RADICO,3232.5,3232.5,3252.21,3361.8,3155.61,0.36,51.91,3235.7,2025-12-16,stop_loss,-2.4752,6
2025-12-10,ema_pullback,RAJESHEXPO,190.23,190.22999572753903,188.82,197.84,184.52,0.63,55.16,,,stale_entry,,
2025-12-10,ema_pullback,RAMCOSYS,613.85,613.8499755859375,602.07,638.4,595.43,0.53,57.16,,,stale_entry,,
2025-12-10,ema_pullback,RELIANCE,1536.9,1536.9000244140625,1547.02,1598.38,1501.07,0.74,56.33,1536.9,2025-12-26,timeout,1.451,16
2025-12-10,ema_pullback,RPTECH,331.0,331.0,332.16,344.24,322.29,1.03,53.04,,,stale_entry,,
2025-12-10,ema_pullback,RRKABEL,1413.2,1413.199951171875,1391.93,1469.73,1370.8,2.12,60.12,,,stale_entry,,
2025-12-10,ema_pullback,SAILIFE,885.85,885.8499755859375,886.55,921.28,860.21,2.43,52.74,,,stale_entry,,
2025-12-10,ema_pullback,SAKAR,395.6,395.6000061035156,385.5,411.42,383.73,0.73,57.36,,,stale_entry,,
2025-12-10,ema_pullback,SAMBHAAV,9.78,9.779999732971191,9.82,10.17,9.53,0.15,54.65,,,stale_entry,,
2025-12-10,ema_pullback,SANSERA,1646.2,1646.199951171875,1660.35,1712.05,1611.04,0.31,53.46,1646.2,2025-12-16,target_hit,4.0001,6
2025-12-10,ema_pullback,SBILIFE,2011.7,2011.7034912109373,2011.39,2092.17,1951.65,0.69,59.04,2011.39,2025-12-26,timeout,0.244,16
2025-12-10,ema_pullback,SHARDACROP,898.64,898.6386108398438,855.12,934.58,871.68,0.65,61.7,,,stale_entry,,
2025-12-10,ema_pullback,SHREDIGCEM,90.19,90.19000244140624,91.06,93.8,88.36,1.47,50.82,90.25,2025-12-12,stop_loss,-2.0942,2
2025-12-10,ema_pullback,SHREMINVIT,94.55,94.5530776977539,95.25,98.34,92.42,0.0,54.9,94.5531,2025-12-26,timeout,-1.4493,16
2025-12-10,ema_pullback,SILLYMONKS,23.99,23.989999771118164,23.79,24.95,23.27,1.0,55.13,,,stale_entry,,
2025-12-10,ema_pullback,SKMEGGPROD,213.15,213.1499938964844,208.28,221.68,206.76,2.0,56.69,,,stale_entry,,
2025-12-10,ema_pullback,SOUTHBANK,39.06,39.060001373291016,39.39,40.62,38.22,0.39,52.79,39.06,2025-12-12,target_hit,3.9939,2
2025-12-10,ema_pullback,SUNPHARMA,1773.98,1773.9765625,1786.13,1844.94,1733.08,1.16,55.66,1773.9766,2025-12-18,stop_loss,-2.3054,8
2025-12-10,ema_pullback,TARMAT,53.91,53.90999984741211,53.53,56.07,52.29,0.31,54.22,,,stale_entry,,
