signal_date,strategy,ticker,cmp,entry_min,entry_max,target,stop_loss,volume_ratio,rsi,fill_price,exit_date,exit_reason,pnl_pct,holding_days
2025-11-21,fib_pullback,CEATLTD,3877.8,3877.800048828125,3897.19,4226.79,3761.47,0.3,47.7,3887.1001,2025-12-08,timeout,-1.3918,17
2025-11-21,fib_pullback,DCMSHRIRAM,1264.34,1264.341796875,1270.66,1378.14,1226.41,14.32,57.37,,,not_filled,,
2025-11-21,fib_pullback,HMAAGRO,31.77,31.770000457763672,31.93,34.62,30.82,2.06,59.13,,,stale_entry,,
2025-11-21,fib_pullback,MARUTI,15977.0,15977.0,16056.88,16824.59,15694.47,1.62,54.6,16005.0,2025-12-08,timeout,1.1371,17
2025-11-21,fib_pullback,SHEMAROO,114.87,114.87000274658205,115.44,125.22,111.42,1.83,56.07,,,stale_entry,,
2025-11-24,fib_pullback,ASTRAL,1473.2,1473.199951171875,1480.57,1605.8,1429.0,3.01,49.45,1475.1,2025-12-01,stop_loss,-3.1252,7
2025-11-24,fib_pullback,BLACKBUCK,662.25,662.25,665.56,721.86,642.38,3.0,49.44,,,stale_entry,,
2025-11-24,fib_pullback,ELGIEQUIP,495.85,495.8500061035156,498.33,540.49,480.97,0.76,51.6,,,not_filled,,
2025-11-24,fib_pullback,MOKSH,14.57,14.56999969482422,14.64,15.89,14.13,3.09,51.38,14.57,2025-11-26,stop_loss,-3.0199,2
2025-11-24,fib_pullback,MRF,155451.92,155451.921875,156229.18,166361.34,151815.45,2.75,48.67,,,not_filled,,
2025-11-24,fib_pullback,SUPRIYA,745.9,745.9000244140625,749.63,813.04,723.52,0.61,46.64,745.9,2025-12-08,stop_loss,-3.0004,14
2025-11-24,fib_pullback,V2RETAIL,2349.8,2349.800048828125,2361.55,2561.27,2279.31,0.64,54.49,,,stale_entry,,
2025-11-25,fib_pullback,BLBLIMITED,16.7,16.700000762939453,16.78,18.2,16.2,0.21,53.16,16.7,2025-12-01,stop_loss,-2.994,6
2025-11-25,fib_pullback,CARYSIL,958.85,958.8499755859376,963.64,1045.16,930.08,0.48,47.45,,,stale_entry,,
2025-11-25,fib_pullback,CEATLTD,3872.9,3872.89990234375,3892.26,4221.47,3756.71,0.45,48.05,,,stale_entry,,
2025-11-25,fib_pullback,CENTRALBK,38.13,38.13387298583984,38.32,41.57,36.99,0.46,49.74,38.2831,2025-12-03,stop_loss,-3.3776,8
2025-11-25,fib_pullback,GICRE,382.15,382.1499938964844,384.06,416.53,370.69,0.5,49.18,382.15,2025-12-09,stop_loss,-2.9988,14
2025-11-25,fib_pullback,HUDCO,229.4,229.39727783203125,230.54,250.03,222.52,0.49,50.04,,,stale_entry,,
2025-11-25,fib_pullback,JPPOWER,19.65,19.64999961853028,19.75,21.42,19.06,1.4,57.98,,,stale_entry,,
2025-11-25,fib_pullback,OIL,414.71,414.70751953125,416.78,452.02,402.27,0.55,46.71,414.7075,2025-12-03,stop_loss,-2.9991,8
2025-11-25,fib_pullback,REPCOHOME,415.2,415.1956787109375,417.27,452.56,402.74,0.56,52.31,415.1957,2025-12-03,stop_loss,-3.0,8
2025-11-25,fib_pullback,RRKABEL,1362.2,1362.199951171875,1369.01,1484.81,1321.33,0.13,53.44,1362.2,2025-12-10,timeout,3.7439,15
2025-11-25,fib_pullback,SAKAR,369.5,369.5,371.35,402.74,358.42,0.36,46.15,,,stale_entry,,
2025-11-25,fib_pullback,SUPRIYA,756.4,756.4000244140625,760.18,824.47,733.71,0.73,49.61,757.6,2025-12-08,stop_loss,-3.1534,13
2025-11-25,fib_pullback,TERASOFT,485.85,485.8500061035156,488.28,529.59,471.27,0.34,46.51,,,stale_entry,,
2025-11-25,fib_pullback,VSTTILLERS,5494.5,5494.5,5521.97,5989.02,5329.66,0.84,45.35,,,stale_entry,,
2025-11-25,fib_pullback,WIPL,165.82,165.82000732421875,166.65,180.73,160.85,0.08,51.26,165.83,2025-11-28,stop_loss,-3.0031,3
2025-11-26,fib_pullback,AARVI,131.54,131.5399932861328,132.2,143.39,127.59,0.31,54.25,,,stale_entry,,
2025-11-26,fib_pullback,ACC,1884.5,1884.5,1893.92,2054.12,1827.96,0.45,56.25,1888.0,2025-12-04,stop_loss,-3.1801,8
2025-11-26,fib_pullback,ADANIPOWER,148.62,148.6199951171875,149.36,156.36,146.04,0.37,44.41,149.15,2025-12-03,stop_loss,-2.0851,7
2025-11-26,fib_pullback,BAJAJCON,266.8,266.79998779296875,268.13,290.8,258.8,0.99,46.64,267.9,2025-12-08,stop_loss,-3.3968,12
2025-11-26,fib_pullback,BAJAJFINSV,2085.1,2085.10009765625,2095.53,2272.75,2022.55,0.76,52.62,2085.1001,2025-12-11,timeout,-0.9256,15
2025-11-26,fib_pullback,BEL,413.54,413.5394592285156,415.61,450.77,401.13,0.52,49.9,413.5395,2025-12-04,stop_loss,-3.0008,8
2025-11-26,fib_pullback,BLACKBUCK,678.1,678.0999755859375,681.49,734.38,659.34,0.41,53.49,678.1,2025-12-02,stop_loss,-2.7666,6
2025-11-26,fib_pullback,CHOICEIN,811.05,811.0499877929688,815.11,880.08,788.04,1.64,55.7,813.85,2025-12-02,stop_loss,-3.1713,6
2025-11-26,fib_pullback,CORDSCABLE,185.8,185.8000030517578,186.73,202.51,180.23,0.31,54.43,,,stale_entry,,
2025-11-26,fib_pullback,DCMSHRIRAM,1254.87,1254.8729248046875,1261.15,1367.8,1217.23,0.46,54.65,,,not_filled,,
2025-11-26,fib_pullback,EDELWEISS,112.39,112.38999938964844,112.95,122.5,109.02,0.44,48.21,112.51,2025-12-03,stop_loss,-3.1019,7
2025-11-26,fib_pullback,ENERGYDEV,23.96,23.959999084472656,24.08,26.12,23.24,0.38,57.89,,,stale_entry,,
2025-11-26,fib_pullback,ESCORTS,3668.1,3668.098388671875,3686.44,3998.21,3558.06,0.92,53.68,3668.0984,2025-12-11,timeout,-0.3065,15
2025-11-26,fib_pullback,INDIASHLTR,878.85,878.8499755859375,883.24,957.96,852.48,0.8,50.79,878.85,2025-12-03,stop_loss,-3.0005,7
2025-11-26,fib_pullback,JAYNECOIND,71.9,71.9000015258789,72.26,78.38,69.74,0.67,46.01,72.11,2025-12-02,stop_loss,-3.2866,6
2025-11-26,fib_pullback,JSLL,743.35,743.3499755859375,747.07,810.25,721.05,0.72,51.99,,,stale_entry,,
2025-11-26,fib_pullback,JSL,763.21,763.2054443359375,767.02,787.28,755.18,0.96,52.3,,,stale_entry,,
2025-11-26,fib_pullback,LAMBODHARA,133.72,133.72000122070312,134.39,145.75,129.71,0.37,50.6,,,stale_entry,,
2025-11-26,fib_pullback,MARICO,734.1,734.0999755859375,737.77,800.16,712.08,1.15,52.97,736.4,2025-12-01,stop_loss,-3.3026,5
2025-11-26,fib_pullback,MARUTI,16156.0,16156.0,16236.78,16744.63,15959.79,0.82,59.43,16166.0,2025-11-28,stop_loss,-1.2756,2
2025-11-26,fib_pullback,OIL,416.78,416.77587890625,418.86,454.29,404.27,0.39,48.89,416.7759,2025-12-03,stop_loss,-3.0006,7
2025-11-26,fib_pullback,PSB,30.3,30.299999237060547,30.45,33.03,29.39,0.88,49.22,30.43,2025-12-03,stop_loss,-3.4177,7
2025-11-26,fib_pullback,PUNJABCHEM,1329.0,1329.0,1335.64,1445.79,1290.07,0.28,50.16,1329.0,2025-12-08,stop_loss,-2.9293,12
2025-11-26,fib_pullback,RUBYMILLS,230.49,230.4900054931641,231.64,251.22,223.58,0.42,53.58,230.7,2025-11-28,stop_loss,-3.0863,2
2025-11-26,fib_pullback,SANGINITA,10.42,10.420000076293944,10.47,11.35,10.11,0.29,49.72,10.42,2025-11-28,target_hit,8.9251,2
2025-11-26,fib_pullback,SKYGOLD,337.6,337.6000061035156,339.29,367.99,327.47,0.3,45.78,338.0,2025-11-28,stop_loss,-3.1154,2
2025-11-26,fib_pullback,STAR,903.1,903.0999755859376,907.62,984.37,876.01,0.16,49.91,904.0,2025-11-28,stop_loss,-3.0962,2
2025-11-26,fib_pullback,YASHO,1680.2,1680.199951171875,1688.6,1831.43,1629.79,0.73,54.32,,,not_filled,,
2025-11-27,fib_pullback,BAJFINANCE,1033.8,1033.800048828125,1038.97,1126.83,1002.79,1.67,52.37,1038.0,2025-12-11,stop_loss,-3.3921,14
2025-11-27,fib_pullback,COALINDIA,373.12,373.1175231933594,374.98,406.71,361.92,0.46,49.11,374.0552,2025-12-12,timeout,1.1478,15
2025-11-27,fib_pullback,GMDCLTD,553.15,553.1500244140625,555.92,553.57,553.01,13.25,50.56,555.0,2025-12-01,target_hit,-0.2577,4
2025-11-27,fib_pullback,JSL,771.5,771.4951782226562,775.35,794.34,763.88,0.43,55.11,775.0408,2025-12-01,stop_loss,-1.44,4
2025-11-27,fib_pullback,MUKANDLTD,134.64,134.63999938964844,135.31,146.76,130.6,0.55,50.55,134.64,2025-12-08,stop_loss,-3.0006,11
2025-11-27,fib_pullback,PATELENG,36.49,36.493873596191406,36.68,38.31,35.89,112.73,55.64,36.4939,2025-12-01,stop_loss,-1.6547,4
2025-11-27,fib_pullback,PUNJABCHEM,1373.7,1373.699951171875,1380.57,1497.33,1332.49,0.64,55.87,,,stale_entry,,
2025-11-27,fib_pullback,SAKAR,370.25,370.25,372.1,403.58,359.14,0.4,46.85,,,stale_entry,,
2025-11-27,fib_pullback,SHEMAROO,113.96,113.95999908447266,114.53,124.22,110.54,0.72,52.74,,,stale_entry,,
2025-11-28,fib_pullback,AARVI,133.0,133.0,133.66,144.97,129.01,0.26,55.41,133.0,2025-12-02,stop_loss,-3.0,4
2025-11-28,fib_pullback,ARMANFIN,1638.1,1638.0999755859375,1646.29,1785.52,1588.96,0.61,48.54,1638.1,2025-12-02,stop_loss,-2.9998,4
2025-11-28,fib_pullback,BAJAJCON,267.35,267.3500061035156,268.69,291.41,259.33,0.41,47.54,267.4,2025-12-08,stop_loss,-3.0179,10
2025-11-28,fib_pullback,BIRET,327.55,327.55450439453125,329.19,334.89,325.11,1.12,50.23,,,stale_entry,,
2025-11-28,fib_pullback,HERITGFOOD,482.7,482.7000122070313,485.11,526.14,468.22,0.59,53.22,482.7,2025-12-02,stop_loss,-2.9998,4
2025-11-28,fib_pullback,IIFLCAPS,317.69,317.6915283203125,319.28,320.16,316.87,11.15,51.87,318.6328,2025-12-02,target_hit,0.4793,4
2025-11-28,fib_pullback,JTEKTINDIA,156.89,156.88999938964844,157.67,171.02,152.18,1.73,51.68,156.89,2025-12-02,stop_loss,-3.0021,4
2025-11-28,fib_pullback,LAMBODHARA,133.8,133.8000030517578,134.47,145.83,129.79,0.18,50.77,,,stale_entry,,
2025-11-28,fib_pullback,MARINE,232.45,232.4499969482422,233.61,253.36,225.48,0.56,48.98,232.45,2025-12-02,stop_loss,-2.9985,4
2025-11-28,fib_pullback,MAXHEALTH,1162.8,1162.800048828125,1168.61,1222.92,1142.76,0.6,54.18,1164.0,2025-12-02,stop_loss,-1.8247,4
2025-11-28,fib_pullback,MOKSH,14.51,14.510000228881836,14.58,15.83,14.07,2.4,51.64,14.51,2025-12-03,stop_loss,-3.0324,5
2025-11-28,fib_pullback,PANACHE,394.0,394.0,395.97,403.0,391.0,0.41,48.38,395.95,2025-12-02,stop_loss,-1.2502,4
2025-11-28,fib_pullback,PRESTIGE,1677.3,1677.300048828125,1685.69,1828.26,1626.98,0.4,46.6,1680.1,2025-12-02,stop_loss,-3.1617,4
2025-11-28,fib_pullback,RADICO,3208.1,3208.10009765625,3224.14,3496.82,3111.86,0.63,49.85,3208.1001,2025-12-09,stop_loss,-2.9999,11
2025-11-28,fib_pullback,REPCOHOME,415.59,415.59375,417.67,452.98,403.13,0.84,52.54,417.3851,2025-12-03,stop_loss,-3.4153,5
2025-11-28,fib_pullback,SAKAR,375.45,375.4500122070313,377.33,409.23,364.19,0.28,49.63,377.0,2025-12-08,stop_loss,-3.3979,10
2025-11-28,fib_pullback,VINEETLAB,41.85,41.84999847412109,42.06,45.63,40.59,0.49,47.24,,,stale_entry,,
2025-12-01,fib_pullback,AUTOIND,71.62,71.62000274658203,71.98,78.07,69.47,4.23,57.57,,,stale_entry,,
2025-12-01,fib_pullback,CESC,172.38,172.3800048828125,173.24,187.89,167.21,0.53,51.33,172.4,2025-12-08,stop_loss,-3.0104,7
2025-12-01,fib_pullback,CINELINE,86.84,86.83999633789062,87.27,94.67,84.23,1.17,53.05,86.84,2025-12-03,stop_loss,-3.0055,2
2025-12-01,fib_pullback,ENERGYDEV,23.05,23.049999237060547,23.17,25.12,22.36,0.47,54.07,23.05,2025-12-03,stop_loss,-2.9935,2
2025-12-01,fib_pullback,ICICIGI,1991.4,1991.4000244140625,2001.36,2130.15,1945.15,0.98,49.22,1999.0,2025-12-09,stop_loss,-2.6938,8
2025-12-01,fib_pullback,ONGC,239.2,239.20120239257807,240.4,260.71,232.03,0.76,49.53,239.2012,2025-12-09,stop_loss,-2.998,8
2025-12-01,fib_pullback,RADICO,3217.0,3217.0,3233.08,3506.53,3120.49,0.18,50.5,3229.0,2025-12-09,stop_loss,-3.3605,8
2025-12-02,fib_pullback,ALPA,86.58,86.58000183105469,87.01,91.17,85.05,16.62,57.19,86.58,2025-12-04,stop_loss,-1.7672,2
2025-12-02,fib_pullback,ARVEE,164.85,164.85000610351562,165.67,179.7,159.9,0.02,52.44,,,stale_entry,,
2025-12-02,fib_pullback,ASIANTILES,64.18,64.18000030517578,64.5,69.97,62.25,0.25,45.27,64.5,2025-12-05,stop_loss,-3.4884,3
2025-12-02,fib_pullback,BERGEPAINT,559.05,559.0499877929688,561.85,609.36,542.28,0.38,48.45,559.05,2025-12-08,stop_loss,-2.9997,6
2025-12-02,fib_pullback,CESC,172.98,172.97999572753906,173.84,188.55,167.79,1.15,52.32,172.98,2025-12-08,stop_loss,-3.0003,6
2025-12-02,fib_pullback,CINELINE,87.05,87.05000305175781,87.49,94.88,84.44,0.27,53.51,87.05,2025-12-04,stop_loss,-2.9983,2
2025-12-02,fib_pullback,JPPOWER,19.17,19.170000076293945,19.27,20.91,18.59,1.14,53.97,19.25,2025-12-08,stop_loss,-3.4286,6
2025-12-02,fib_pullback,XELPMOC,128.5,128.5,129.14,140.08,124.64,0.41,50.91,128.5,2025-12-04,stop_loss,-3.0039,2
2025-12-03,fib_pullback,ABDL,616.75,616.75,619.83,672.25,598.25,1.16,46.03,,,stale_entry,,
2025-12-03,fib_pullback,JPPOWER,19.36,19.36000061035156,19.46,21.1,18.78,0.54,55.48,19.36,2025-12-05,stop_loss,-2.9959,2
2025-12-03,fib_pullback,NEULANDLAB,16974.0,16974.0,17058.87,18501.66,16464.78,5.31,52.87,16974.0,2025-12-08,stop_loss,-3.0,5
2025-12-03,fib_pullback,RADICO,3260.7,3260.699951171875,3277.0,3554.16,3162.88,0.51,53.86,3260.7,2025-12-08,stop_loss,-3.0,5
2025-12-03,fib_pullback,RBLBANK,304.3,304.29998779296875,305.82,320.26,298.98,0.79,43.53,304.3,2025-12-05,stop_loss,-1.7483,2
2025-12-03,fib_pullback,SIRCA,505.4,505.3999938964844,507.93,550.88,490.24,0.72,45.2,505.95,2025-12-08,stop_loss,-3.1051,5
2025-12-04,fib_pullback,ABDL,628.8,628.7999877929688,631.94,685.38,609.94,0.61,49.74,631.05,2025-12-08,stop_loss,-3.3452,4
2025-12-04,fib_pullback,DONEAR,102.98,102.9800033569336,103.49,112.25,99.89,0.4,56.43,102.98,2025-12-08,stop_loss,-3.0006,4
2025-12-04,fib_pullback,GOKEX,866.15,866.1500244140625,870.48,944.09,840.17,0.27,45.92,866.15,2025-12-08,stop_loss,-2.9995,4
2025-12-04,fib_pullback,ICICIGI,1983.0,1983.0,1992.91,2096.55,1945.15,0.41,47.9,1985.0,2025-12-09,stop_loss,-2.0076,5
2025-12-04,fib_pullback,MUFIN,107.95,107.9499969482422,108.49,117.67,104.71,0.21,49.64,107.95,2025-12-19,timeout,7.1885,15
2025-12-04,fib_pullback,NEULANDLAB,16995.0,16995.0,17079.97,18524.55,16485.15,0.61,53.08,16995.0,2025-12-08,stop_loss,-3.0,4
2025-12-04,fib_pullback,RAMCOSYS,586.5,586.5,589.43,639.3,568.9,0.83,49.36,588.0,2025-12-11,target_hit,8.7245,7
2025-12-05,fib_pullback,ASTRAL,1459.5,1459.5,1466.8,1590.84,1415.72,0.87,49.78,1459.5,2025-12-10,stop_loss,-2.9997,5
2025-12-05,fib_pullback,ELGIEQUIP,500.8,500.7999877929688,503.3,545.86,485.78,0.38,52.17,,,stale_entry,,
2025-12-05,fib_pullback,GOKEX,872.8,872.7999877929688,877.16,951.34,846.62,0.47,47.65,,,stale_entry,,
2025-12-05,fib_pullback,GRWRHITECH,3704.7,3704.699951171875,3723.22,4038.12,3593.56,0.32,49.74,3706.2,2025-12-09,stop_loss,-3.0392,4
2025-12-05,fib_pullback,HINDALCO,823.25,823.25,827.37,897.35,798.55,0.82,59.42,825.8,2025-12-22,timeout,4.6924,17
2025-12-05,fib_pullback,NOIDATOLL,4.69,4.690000057220459,4.71,5.11,4.55,1.22,55.81,,,stale_entry,,
2025-12-05,fib_pullback,PNBHOUSING,903.85,903.8499755859376,908.37,985.21,876.73,1.13,52.1,906.0,2025-12-09,stop_loss,-3.2307,4
2025-12-05,fib_pullback,PNB,121.71,121.70999908447266,122.32,132.66,118.06,1.47,50.1,,,not_filled,,
2025-12-09,fib_pullback,ABDL,613.6,613.5999755859375,616.67,668.08,595.44,0.78,45.66,,,stale_entry,,
2025-12-09,fib_pullback,AHLUCONT,970.9,970.9000244140624,975.75,1058.29,941.77,0.15,49.82,970.9,2025-12-18,stop_loss,-3.0003,9
2025-12-09,fib_pullback,BANCOINDIA,718.39,718.3942260742188,721.99,783.06,696.84,0.44,50.61,718.3942,2025-12-11,stop_loss,-3.0003,2
2025-12-09,fib_pullback,BANKINDIA,141.64,141.63999938964844,142.35,154.39,137.39,1.33,48.79,141.64,2025-12-24,timeout,-1.3132,15
2025-12-09,fib_pullback,CARRARO,515.4,515.4000244140625,517.98,561.78,499.94,0.71,44.26,517.9,2025-12-24,timeout,5.6671,15
2025-12-09,fib_pullback,GESHIP,1068.9,1068.9036865234375,1074.25,1165.09,1036.84,0.55,46.79,1068.9037,2025-12-24,timeout,3.0553,15
2025-12-09,fib_pullback,GRWRHITECH,3644.9,3644.89990234375,3663.12,3972.95,3535.55,0.58,47.78,3644.8999,2025-12-11,stop_loss,-3.0001,2
2025-12-09,fib_pullback,INDIAGLYCO,1056.5,1056.5,1061.78,1151.6,1024.8,0.7,50.83,1056.5,2025-12-24,timeout,-0.4922,15
2025-12-09,fib_pullback,JPPOWER,18.71,18.709999084472656,18.8,20.39,18.15,0.42,49.54,18.71,2025-12-11,stop_loss,-2.993,2
2025-12-09,fib_pullback,KARURVYSYA,243.01,243.009994506836,244.23,251.86,240.06,0.77,46.03,243.01,2025-12-11,stop_loss,-1.2139,2
2025-12-09,fib_pullback,LMW,15272.0,15272.0,15348.36,15540.08,15182.64,1.24,50.89,15272.0,2025-12-11,stop_loss,-0.5851,2
2025-12-09,fib_pullback,MTARTECH,2332.4,2332.39990234375,2344.06,2542.31,2262.43,0.42,41.74,2332.3999,2025-12-11,stop_loss,-2.9999,2
2025-12-09,fib_pullback,NEULANDLAB,16674.0,16674.0,16757.37,18174.66,16173.78,2.26,49.8,16674.0,2025-12-11,stop_loss,-3.0,2
2025-12-09,fib_pullback,NRAIL,471.5,471.5,473.86,513.95,457.35,0.58,51.42,471.5,2025-12-12,stop_loss,-3.0011,3
2025-12-09,fib_pullback,RATEGAIN,667.6,667.5999755859375,670.94,727.69,647.57,0.67,44.63,667.6,2025-12-23,stop_loss,-3.0003,14
2025-12-09,fib_pullback,RELTD,155.61,155.61000061035156,156.39,169.62,150.94,1.01,50.05,155.61,2025-12-11,stop_loss,-3.0011,2
2025-12-09,fib_pullback,RISHABH,405.65,405.6499938964844,407.68,442.16,393.48,1.73,48.88,,,stale_entry,,
2025-12-09,fib_pullback,RRKABEL,1384.9,1384.9000244140625,1391.82,1509.55,1343.35,1.05,54.46,1389.9,2025-12-19,target_hit,8.6085,10
2025-12-09,fib_pullback,SENORES,770.75,770.75,774.6,819.86,754.38,1.15,47.79,770.75,2025-12-15,target_hit,6.3717,6
2025-12-09,fib_pullback,SPARC,142.19,142.19000244140625,142.9,155.0,137.92,0.63,52.57,142.19,2025-12-11,stop_loss,-3.003,2
2025-12-09,fib_pullback,UFO,77.77,77.7699966430664,78.16,84.76,75.44,0.34,47.94,,,stale_entry,,
2025-12-09,fib_pullback,UJJIVANSFB,52.44,52.43999862670898,52.7,57.15,50.87,1.36,47.47,52.44,2025-12-24,timeout,1.0679,15
2025-12-09,fib_pullback,UNIPARTS,476.2,476.1966247558594,478.58,519.06,461.91,0.44,49.84,476.1966,2025-12-24,timeout,0.9322,15
2025-12-09,fib_pullback,VARROC,637.7,637.7000122070312,640.89,695.09,618.57,0.44,47.84,,,stale_entry,,
2025-12-09,fib_pullback,VEDL,516.15,516.1500244140625,518.73,562.59,500.67,0.87,51.5,,,stale_entry,,
2025-12-09,fib_pullback,YATRA,168.24,168.24000549316406,169.08,183.39,163.19,0.59,48.74,,,not_filled,,
2025-12-10,fib_pullback,MINDACORP,585.41,585.4061889648438,588.33,638.1,567.84,0.73,49.77,585.4062,2025-12-26,timeout,-0.8021,16
2025-12-10,fib_pullback,MUTHOOTCAP,277.2,277.20001220703125,278.59,302.16,268.88,0.47,54.09,,,stale_entry,,
2025-12-10,fib_pullback,NIBL,29.57,29.56999969482422,29.72,32.24,28.68,0.51,50.64,,,stale_entry,,
2025-12-10,fib_pullback,NOIDATOLL,4.58,4.579999923706055,4.6,5.0,4.44,0.51,52.31,,,stale_entry,,
2025-12-10,fib_pullback,ORICONENT,56.0,56.0,56.28,61.04,54.32,0.22,45.15,,,stale_entry,,
2025-12-10,fib_pullback,UJJIVANSFB,53.2,53.20000076293945,53.47,58.0,51.6,0.82,51.1,53.2,2025-12-26,timeout,-0.3196,16
2025-12-11,fib_pullback,ALKEM,5581.01,5581.0087890625,5608.91,6083.3,5413.58,0.39,48.53,,,stale_entry,,
2025-12-11,fib_pullback,CARRARO,523.15,523.1500244140625,525.77,570.22,507.46,0.3,47.82,523.85,2025-12-26,timeout,1.2981,15
2025-12-11,fib_pullback,CIGNITITEC,1789.6,1789.5999755859375,1798.55,1950.67,1735.91,0.87,49.61,1789.6,2025-12-23,stop_loss,-3.0001,12
2025-12-11,fib_pullback,COFORGE,1837.01,1837.0107421875,1846.2,2002.34,1781.9,0.89,48.4,1845.5903,2025-12-23,stop_loss,-3.4509,12
2025-12-11,fib_pullback,DONEAR,99.71,99.70999908447266,100.21,108.68,96.72,0.22,48.08,99.71,2025-12-17,stop_loss,-2.9987,6
2025-12-11,fib_pullback,GRWRHITECH,3661.7,3661.699951171875,3680.01,3991.25,3551.85,0.46,48.83,3661.7,2025-12-16,stop_loss,-3.0,5
2025-12-11,fib_pullback,MTARTECH,2315.9,2315.89990234375,2327.48,2524.34,2246.42,0.33,41.85,2324.0,2025-12-18,stop_loss,-3.3382,7
2025-12-11,fib_pullback,NRBBEARING,279.83,279.826171875,281.23,305.01,271.43,0.45,49.91,,,stale_entry,,
2025-12-11,fib_pullback,PGINVIT,90.97,90.96764373779295,91.42,95.61,89.42,0.5,46.21,91.2775,2025-12-19,stop_loss,-2.035,8
2025-12-11,fib_pullback,PSPPROJECT,886.6,886.5999755859375,891.03,956.56,863.28,0.75,48.74,,,stale_entry,,
2025-12-11,fib_pullback,RELTD,158.07,158.07000732421875,158.86,172.29,153.33,0.56,52.6,158.1,2025-12-26,timeout,5.3827,15
2025-12-11,fib_pullback,SANDHAR,546.25,546.25,548.98,595.42,529.86,0.14,51.29,546.25,2025-12-18,stop_loss,-3.0005,7
2025-12-11,fib_pullback,SBIN,963.25,963.25,968.07,1049.95,934.35,0.58,53.77,966.0,2025-12-26,timeout,0.0311,15
2025-12-11,fib_pullback,TMB,511.6,511.6000061035156,514.16,557.65,496.25,0.54,53.49,511.95,2025-12-26,timeout,-1.3771,15
2025-12-11,fib_pullback,UNIPARTS,477.43,477.4296569824219,479.82,520.39,463.11,0.43,50.51,477.4297,2025-12-26,timeout,-0.2066,15
2025-12-12,fib_pullback,ASIANHOTNR,328.7,328.70001220703125,330.34,358.28,318.84,1.36,52.44,328.7,2025-12-16,stop_loss,-2.9997,4
2025-12-12,fib_pullback,AUSOMENT,109.09,109.08999633789062,109.64,118.9,105.82,0.19,50.59,,,stale_entry,,
2025-12-12,fib_pullback,BHAGYANGR,132.62,132.6199951171875,133.28,144.56,128.64,0.33,50.96,132.62,2025-12-18,stop_loss,-3.0011,6
2025-12-12,fib_pullback,COFORGE,1846.59,1846.587890625,1855.82,2012.78,1791.19,0.92,49.73,1850.5784,2025-12-23,stop_loss,-3.2092,11
