signal_date,strategy,ticker,cmp,entry_min,entry_max,target,stop_loss,volume_ratio,rsi,fill_price,exit_date,exit_reason,pnl_pct,holding_days
2025-12-29,breakout,PGHH,12831.21,12875.480064986175,13132.99,13519.25,12553.59,1.87,55.57,12877.447,2026-01-05,stop_loss,-2.5149,7
2025-12-29,breakout,TATASTEEL,172.3,173.1699981689453,176.63,181.83,168.84,2.31,55.54,173.17,2026-01-01,target_hit,5.0009,3
2025-12-29,breakout,TITAN,3983.7,4006.89990234375,4087.04,4207.24,3906.73,1.82,65.14,,,not_filled,,
2025-12-30,breakout,AUBANK,996.45,998.2000122070312,1018.16,1048.11,973.25,5.21,67.81,998.2,2026-01-13,stop_loss,-2.4995,14
2025-12-30,breakout,BANKINDIA,142.01,143.75,146.62,150.94,140.16,2.41,51.4,143.75,2026-01-05,target_hit,5.0017,6
2025-12-30,breakout,BPCL,359.36,363.25309926625846,370.52,381.42,354.17,1.62,57.25,363.2531,2026-01-06,stop_loss,-2.5005,7
2025-12-30,breakout,FEDERALBNK,267.6,271.1000061035156,276.52,284.66,264.32,5.7,66.78,,,not_filled,,
2025-12-30,breakout,GRASIM,2841.7,2862.89990234375,2920.16,3006.04,2791.33,1.51,61.94,2862.8999,2026-01-08,stop_loss,-2.4999,9
2025-12-30,breakout,HINDPETRO,468.75,478.0499877929688,487.61,501.95,466.1,1.95,54.14,478.05,2026-01-01,target_hit,4.9995,2
2025-12-30,breakout,ICICIPRULI,654.85,656.2000122070312,669.32,689.01,639.8,1.69,63.33,659.0,2026-01-06,target_hit,4.5539,7
2025-12-30,breakout,KOTAKBANK,430.54,438.7999877929688,447.58,460.74,427.83,2.43,52.22,438.8,2026-01-06,stop_loss,-2.5,7
2025-12-30,breakout,MARUTI,16647.0,16720.0,17054.4,17556.0,16302.0,3.81,60.93,16720.0,2026-01-12,stop_loss,-2.5,13
2025-12-30,breakout,PGHH,12775.14,12942.375085953672,13201.22,13589.49,12618.82,6.17,52.87,,,not_filled,,
2025-12-30,breakout,SBIN,973.45,983.0,1002.66,1032.15,958.42,1.85,56.1,983.0,2026-01-14,timeout,4.6134,15
2025-12-30,breakout,TORNTPHARM,3796.07,3819.907990449024,3896.31,4010.9,3724.41,2.07,59.35,3819.908,2026-01-07,target_hit,4.9999,8
2025-12-31,breakout,DABUR,503.6,504.5,514.59,529.73,491.89,1.96,54.04,505.0,2026-01-05,target_hit,4.897,5
2025-12-31,breakout,MONARCH,308.1,312.0,318.24,327.6,304.2,2.64,52.94,312.0,2026-01-07,stop_loss,-2.5,7
2025-12-31,breakout,PIDILITIND,1482.4,1489.0,1518.78,1563.45,1451.77,1.55,56.42,,,not_filled,,
2025-12-31,breakout,TATACOMM,1825.3,1848.5,1885.47,1940.93,1802.29,1.6,51.89,,,not_filled,,
2026-01-01,breakout,HINDOILEXP,156.25,158.24000549316406,161.4,166.15,154.28,4.57,57.2,158.24,2026-01-05,stop_loss,-2.5025,4
2026-01-02,breakout,AXISBANK,1266.9,1279.199951171875,1304.78,1343.16,1247.22,1.65,56.68,1279.2,2026-01-19,timeout,2.2123,17
2026-01-02,breakout,RUCHIRA,122.71,123.87000274658205,126.35,130.06,120.77,1.61,53.12,,,not_filled,,
2026-01-05,breakout,BRITANNIA,6026.5,6119.0,6241.38,6424.95,5966.02,2.38,54.34,6119.0,2026-01-08,stop_loss,-2.5001,3
2026-01-05,breakout,CIPLA,1519.8,1522.5,1552.95,1598.62,1484.44,1.55,54.1,1522.5,2026-01-07,stop_loss,-2.4998,2
2026-01-05,breakout,GRASIM,2848.9,2882.0,2939.64,3026.1,2809.95,1.64,60.97,,,not_filled,,
2026-01-05,breakout,JAGRAN,71.87,72.44999694824219,73.9,76.07,70.64,1.55,62.73,72.45,2026-01-08,stop_loss,-2.4983,3
2026-01-05,breakout,LMW,15165.0,15165.0,15468.3,15923.25,14785.88,3.16,53.29,15165.0,2026-01-07,stop_loss,-2.5,2
2026-01-05,breakout,RAMCOCEM,1078.2,1087.0,1108.74,1141.35,1059.83,1.96,63.28,,,not_filled,,
2026-01-05,breakout,TATACONSUM,1182.1,1201.800048828125,1225.84,1261.89,1171.76,1.69,53.73,1201.8,2026-01-14,stop_loss,-2.4996,9
2026-01-06,breakout,BRIGADE,891.4,905.0,923.1,950.25,882.38,1.61,50.47,,,not_filled,,
2026-01-06,breakout,GRINDWELL,1599.9,1611.0,1643.22,1691.55,1570.72,3.52,54.77,,,not_filled,,
2026-01-07,breakout,DTIL,161.77,164.0,167.28,172.2,159.9,1.8,53.04,,,not_filled,,
2026-01-07,breakout,ICRA,6328.0,6344.0,6470.88,6661.2,6185.4,2.81,60.04,6344.0,2026-01-09,stop_loss,-2.5,2
2026-01-07,breakout,JUSTDIAL,744.55,744.9500122070312,759.85,782.2,726.33,6.03,57.3,745.0,2026-01-09,stop_loss,-2.506,2
2026-01-07,breakout,NIVABUPA,76.34,76.38999938964844,77.92,80.21,74.48,2.74,55.64,76.8,2026-01-22,timeout,0.8203,15
2026-01-07,breakout,SIS,327.97,334.58562919441505,341.28,351.31,326.22,18.63,51.92,,,not_filled,,
2026-01-07,breakout,SYNGENE,656.75,664.5999755859375,677.89,697.83,647.98,5.27,55.05,,,not_filled,,
2026-01-07,breakout,WIPRO,263.98,265.622293462953,270.93,278.9,258.98,1.6,63.09,,,not_filled,,
2026-01-08,breakout,IDFCFIRSTB,86.07,87.0,88.74,91.35,84.83,2.36,63.24,,,not_filled,,
2026-01-09,breakout,ASIANPAINT,2825.5,2854.699951171875,2911.79,2997.43,2783.33,1.55,54.61,2854.7,2026-01-16,stop_loss,-2.5001,7
2026-01-09,breakout,ENDURANCE,2622.0,2626.0,2678.52,2757.3,2560.35,1.5,50.94,2626.0,2026-01-13,stop_loss,-2.5,4
2026-01-12,breakout,SHREDIGCEM,91.23,91.8000030517578,93.64,96.39,89.51,2.23,61.89,,,not_filled,,
2026-01-13,breakout,TCS,3209.65,3241.6700055592964,3306.5,3403.75,3160.63,2.53,55.29,,,not_filled,,
2026-01-13,breakout,TECHM,1614.8,1633.9000244140625,1666.58,1715.6,1593.05,2.42,57.99,,,not_filled,,
2026-01-14,breakout,AXISBANK,1298.8,1304.5999755859375,1330.69,1369.83,1271.98,1.65,61.49,,,not_filled,,
2026-01-16,breakout,MPHASIS,2886.5,2891.0,2948.82,3035.55,2818.72,3.81,55.42,2891.0,2026-01-20,stop_loss,-2.5002,4
2026-01-16,breakout,NESTLEIND,1308.83,1325.5431571277572,1352.05,1391.82,1292.4,1.54,62.67,,,not_filled,,
2026-01-16,breakout,TCS,3206.7,3241.6700055592964,3306.5,3403.75,3160.63,1.75,54.52,,,not_filled,,
2026-01-19,breakout,AXISBANK,1307.5,1309.0,1335.18,1374.45,1276.27,2.03,63.22,1309.0,2026-01-21,stop_loss,-2.5004,2
2026-01-20,breakout,IRBINVIT,60.93,61.98761780793985,63.23,65.09,60.44,1.55,58.11,,,not_filled,,
2026-01-22,breakout,HINDUNILVR,2390.6,2439.0,2487.78,2560.95,2378.03,1.6,54.49,,,not_filled,,
2026-01-22,breakout,PGINVIT,90.27,90.94828655293028,92.77,95.5,88.67,1.73,57.5,,,not_filled,,
2026-01-27,breakout,HINDUNILVR,2400.9,2439.0,2487.78,2560.95,2378.03,1.72,55.65,,,not_filled,,
2026-01-27,breakout,TATACONSUM,1187.4,1203.9000244140625,1227.98,1264.1,1173.8,3.6,52.66,,,not_filled,,
2026-01-30,breakout,BAYERCROP,4466.2,4466.89990234375,4556.24,4690.24,4355.23,1.55,54.26,,,not_filled,,
2026-01-30,breakout,NIVABUPA,78.87,79.55999755859375,81.15,83.54,77.57,2.93,60.9,79.56,2026-02-03,stop_loss,-2.5013,4
2026-02-03,breakout,SHREMINVIT,93.18,93.18274688720705,95.05,97.84,90.85,3.03,51.81,93.1827,2026-02-10,target_hit,4.998,7
2026-02-04,breakout,CASTROLIND,187.39,187.94000244140625,191.7,197.34,183.24,3.39,53.02,,,not_filled,,
2026-02-06,breakout,SHREMINVIT,93.18,93.18274688720705,95.05,97.84,90.85,18.33,51.81,93.1919,2026-02-10,target_hit,4.9877,4
2026-02-09,breakout,PODDARMENT,252.29,252.3000030517578,257.35,264.92,245.99,3.19,51.27,252.3,2026-02-19,stop_loss,-2.501,10
2026-02-09,breakout,SHREMINVIT,94.1,95.00985957126991,96.91,99.76,92.63,5.45,66.73,,,stale_entry,,
2026-02-10,breakout,SANOFI,4092.7,4139.89990234375,4222.7,4346.89,4036.4,1.88,51.06,,,not_filled,,
2026-02-17,breakout,IOB,35.88,35.970001220703125,36.69,37.77,35.07,1.76,55.16,36.2,2026-03-02,stop_loss,-3.1215,13
2026-02-17,breakout,UCOBANK,28.92,29.299999237060547,29.89,30.76,28.57,1.56,50.5,29.3,2026-02-19,stop_loss,-2.4915,2
2026-02-25,breakout,DRREDDY,1306.5,1315.0,1341.3,1380.75,1282.12,1.78,64.67,1315.0,2026-02-27,stop_loss,-2.5004,2
2026-02-25,breakout,IRBINVIT,61.71,62.150001525878906,63.39,65.26,60.6,1.51,65.04,,,not_filled,,
2026-02-26,breakout,PGINVIT,91.49,91.72000122070312,93.55,96.31,89.43,2.52,63.23,91.81,2026-03-13,timeout,-1.416,15
2026-02-27,breakout,IRBINVIT,61.86,62.150001525878906,63.39,65.26,60.6,1.73,67.65,,,not_filled,,
2026-02-27,breakout,PONNIERODE,272.9,273.0,278.46,286.65,266.18,3.11,56.67,,,not_filled,,
2026-02-27,breakout,VOLTAS,1561.3,1566.4000244140625,1597.73,1644.72,1527.24,1.99,65.16,,,not_filled,,
2026-03-04,breakout,STYLAMIND,2210.6,2248.89990234375,2293.88,2361.34,2192.68,1.9,50.16,,,not_filled,,
2026-03-05,breakout,INDIGRID,165.23,166.89999389648438,170.24,175.24,162.73,1.54,60.91,,,not_filled,,
2026-03-05,breakout,SUNPHARMA,1784.5,1792.199951171875,1828.04,1881.81,1747.39,1.72,64.39,1792.2,2026-03-19,stop_loss,-2.5003,14
2026-03-09,breakout,INDIGRID,165.02,166.89999389648438,170.24,175.24,162.73,1.63,58.43,,,not_filled,,
2026-03-18,breakout,CASTROLIND,187.21,187.7700042724609,191.53,197.16,183.08,1.64,53.95,187.77,2026-03-20,stop_loss,-2.4977,2
2026-03-19,breakout,CASTROLIND,186.75,187.7700042724609,191.53,197.16,183.08,1.92,51.35,,,not_filled,,
2026-03-19,breakout,STYLAMIND,2215.4,2236.800048828125,2281.54,2348.64,2180.88,2.12,50.68,,,not_filled,,
2026-04-28,breakout,GRASIM,2783.0,2810.89990234375,2867.12,2951.44,2740.63,1.63,57.47,2810.8999,2026-04-30,stop_loss,-2.4999,2
2026-04-29,breakout,IOB,35.17,35.54999923706055,36.26,37.33,34.66,4.53,56.8,,,not_filled,,
2026-05-04,breakout,ORBTEXP,168.71,168.74000549316406,172.11,177.18,164.52,1.92,57.67,169.25,2026-05-06,stop_loss,-2.7947,2
2026-05-06,breakout,AFSL,205.68,208.0,212.16,218.4,202.8,2.46,50.28,209.0,2026-05-08,stop_loss,-2.9665,2
2026-05-06,breakout,IMPAL,1017.0,1030.5999755859375,1051.21,1082.13,1004.83,1.59,54.15,1030.6,2026-05-13,stop_loss,-2.5005,7
2026-05-06,breakout,SUNDROP,669.75,670.5999755859375,684.01,704.13,653.83,2.74,60.38,670.6,2026-05-11,target_hit,5.0,5
2026-05-07,breakout,GPPL,160.72,161.39999389648438,164.63,169.47,157.36,1.8,56.37,,,not_filled,,
2026-05-07,breakout,IMPAL,1021.6,1030.0,1050.6,1081.5,1004.25,2.83,56.04,1030.0,2026-05-13,stop_loss,-2.5,6
2026-05-08,breakout,GILLETTE,8148.0,8277.0,8442.54,8690.85,8070.07,2.12,54.91,,,not_filled,,
2026-05-08,breakout,IMPAL,1022.1,1040.5999755859375,1061.41,1092.63,1014.58,7.81,56.25,1040.6,2026-05-12,stop_loss,-2.5005,4
2026-05-11,breakout,AAKASH,8.29,8.399999618530273,8.57,8.82,8.19,2.26,50.48,8.4,2026-05-14,target_hit,5.0,3
2026-05-11,breakout,AKZOINDIA,3045.2,3049.0,3109.98,3201.45,2972.78,2.35,60.59,3049.0,2026-05-13,stop_loss,-2.4998,2
